GEO_ID,FIPS,Census Tract,Parish,Total Population,Median Home Value,% Medicaid/Public Insurance,Median Family Income,Poverty Rate (%),Labor Force Participation (%),Unemployment Rate (%),HS Degree or More (%),Bachelor's Degree or More (%),Broadband Internet (%),Disability Population (%)
1400000US22089062100,22089062100,621,St. Charles Parish,5493,249000,100,74302,16,64.2,7,81,24.6,76.3,11.7
1400000US22089062200,22089062200,622,St. Charles Parish,2534,191700,90.5,58125,13.5,62.9,11.6,90.8,22.4,68.2,18.4
1400000US22089062301,22089062301,623.01,St. Charles Parish,6945,366700,100,106361,14.8,77.4,15.5,89.9,49.2,89,9
1400000US22089062302,22089062302,623.02,St. Charles Parish,4291,271000,100,81552,13.4,61.3,5.6,93.1,28.4,80.7,19.8
1400000US22089062400,22089062400,624,St. Charles Parish,1271,98200,100,51810,16.2,69.1,9.4,81.9,7.3,55.8,23
1400000US22089062500,22089062500,625,St. Charles Parish,2757,238900,100,71433,16.3,67.3,3.5,88.3,16.4,70.8,24.6
1400000US22089062700,22089062700,627,St. Charles Parish,4122,239100,100,90236,10,50.6,2.8,90,18.7,80.2,20
1400000US22089062800,22089062800,628,St. Charles Parish,6093,232900,100,75422,22.7,65.5,7.7,81.6,21.2,70.5,15.9
1400000US22089062900,22089062900,629,St. Charles Parish,2369,204900,100,52670,14.3,51.1,8.1,88,17.3,61.3,25.6
1400000US22089063000,22089063000,630,St. Charles Parish,1483,218600,100,73359,10.2,44.1,2.3,93.1,15.4,77.6,22.2
1400000US22089063100,22089063100,631,St. Charles Parish,7301,321600,100,92603,6,67.1,3.4,98.8,39.6,86.7,11.6
1400000US22089063200,22089063200,632,St. Charles Parish,4663,215900,100,107823,2.5,61.9,1.2,87.9,15.8,84.4,20.6
1400000US22091951100,22091951100,9511,St. Helena Parish,3885,81100,100,39621,30.6,45.5,23.4,75,9.1,19.5,37.3
1400000US22091951201,22091951201,9512.01,St. Helena Parish,4615,93600,100,60089,26.3,55.9,18.3,90,16.1,38.1,28.3
1400000US22091951202,22091951202,9512.02,St. Helena Parish,2358,68300,100,-,47,55.5,8.3,80.6,6.8,34.8,37
1400000US22093040100,22093040100,401,St. James Parish,3171,221700,100,67392,17.4,58.3,4.7,83.5,18.8,81,14.7
1400000US22093040200,22093040200,402,St. James Parish,3018,222100,100,60569,13.4,43,2.2,85,16.5,76.7,8.9
1400000US22093040300,22093040300,403,St. James Parish,3817,267400,100,87768,4.2,63.8,2.8,91,21.7,65.7,15
1400000US22093040400,22093040400,404,St. James Parish,2290,176400,100,89549,4.7,65.7,5.4,90.9,16.7,73.7,8.1
1400000US22093040500,22093040500,405,St. James Parish,1892,96400,100,35175,26.2,56.4,9.5,91.1,7,68.8,11.3
1400000US22093040600,22093040600,406,St. James Parish,2386,200400,100,43269,25.8,63.4,5.1,83.3,24.1,69.8,9.5
1400000US22093040700,22093040700,407,St. James Parish,2954,234600,100,81310,5.2,51.3,1.6,90.3,24.8,71.6,13.2
1400000US22095070100,22095070100,701,St. John the Baptist Parish,2378,261000,100,95679,5,72.2,2.9,94.4,27.9,77.9,10.5
1400000US22095070200,22095070200,702,St. John the Baptist Parish,7522,207100,100,70631,11.2,64.4,17,88,22.8,75.8,14.1
1400000US22095070300,22095070300,703,St. John the Baptist Parish,5637,187400,100,54043,21,51,4.8,84.5,16.8,80.8,20.6
1400000US22095070400,22095070400,704,St. John the Baptist Parish,4497,270500,100,96993,8.2,69.4,9,97.9,26.2,74.8,9.2
1400000US22095070500,22095070500,705,St. John the Baptist Parish,5532,183100,100,50268,12.2,66.9,4.1,85.4,9.6,74.4,14.8
1400000US22095070600,22095070600,706,St. John the Baptist Parish,2119,171600,100,88060,14.7,49.1,6.3,76.4,8.3,76.8,22.3
1400000US22095070700,22095070700,707,St. John the Baptist Parish,3038,149800,100,62132,12.8,61.1,28.8,79.6,16.4,59.1,16.4
1400000US22095070800,22095070800,708,St. John the Baptist Parish,1328,135900,100,62857,16.4,39.7,20.6,75,2.5,58.6,18.3
1400000US22095070900,22095070900,709,St. John the Baptist Parish,3683,169600,100,38702,25.1,54.2,11.9,74.9,12.6,60,17.7
1400000US22095071000,22095071000,710,St. John the Baptist Parish,2519,123400,100,51023,15.5,54.8,9.9,78.3,16.1,57.7,26
1400000US22095071100,22095071100,711,St. John the Baptist Parish,2490,183300,100,68047,6.6,57.2,10.4,93.4,34.3,72.9,16
1400000US22097960100,22097960100,9601,St. Landry Parish,1981,121500,100,40682,16.1,41.7,3.8,76.1,15.2,24.6,17.2
1400000US22097960200,22097960200,9602,St. Landry Parish,3871,147100,100,44719,21,53.7,5.1,92,14.1,46.8,17.1
1400000US22097960300,22097960300,9603,St. Landry Parish,3591,95200,100,41431,24.4,47.3,2.5,85.1,11,31.3,14.3
1400000US22097960400,22097960400,9604,St. Landry Parish,1763,125400,100,37670,30.8,41,7.1,72.4,10.3,39,24.4
1400000US22097960500,22097960500,9605,St. Landry Parish,5212,116900,100,49496,32.1,55.6,8.2,81.1,13,42.8,14.2
1400000US22097960601,22097960601,9606.01,St. Landry Parish,4689,149700,100,45174,34.2,44.8,4.7,85.4,8.8,53.2,14.6
1400000US22097960602,22097960602,9606.02,St. Landry Parish,1914,140300,100,47264,17.2,58.9,3,82,12.6,70.2,7.6
1400000US22097960701,22097960701,9607.01,St. Landry Parish,2166,208800,100,84898,20.4,62,0,91.5,11.8,39.6,18.6
1400000US22097960702,22097960702,9607.02,St. Landry Parish,3620,87900,100,37359,21.2,49.1,0.7,79.7,12.8,41.4,20.4
1400000US22097960800,22097960800,9608,St. Landry Parish,4293,150100,100,63980,26.3,58.6,3.4,80.6,8.9,53.6,18
1400000US22097960901,22097960901,9609.01,St. Landry Parish,1632,162000,100,42295,37.7,59.3,11.3,65.7,8.3,39.7,18.3
1400000US22097960902,22097960902,9609.02,St. Landry Parish,2496,117800,100,23546,44.6,42,13.8,73.1,11.2,59.3,15.1
1400000US22097961000,22097961000,9610,St. Landry Parish,2259,99100,100,26991,42.5,56.9,13.1,82.1,14,52.1,19.5
1400000US22097961100,22097961100,9611,St. Landry Parish,2751,97900,100,37331,20.4,53.6,2,89.6,17.5,59.6,19.7
1400000US22097961200,22097961200,9612,St. Landry Parish,5342,177500,100,57014,18.2,58.7,1.4,80.1,24.8,50.7,20.8
1400000US22097961301,22097961301,9613.01,St. Landry Parish,2020,84600,100,26250,44.2,55,13.3,72.2,3.5,55,16.1
1400000US22097961302,22097961302,9613.02,St. Landry Parish,2847,83800,100,27019,46.5,37,11.7,77.9,1.1,40.3,20.8
1400000US22097961401,22097961401,9614.01,St. Landry Parish,2204,106300,100,25345,45.9,35.5,8.1,73.3,11.5,46.9,17.4
1400000US22097961402,22097961402,9614.02,St. Landry Parish,883,100000,100,21750,44.1,35.2,10.4,77.9,14.4,48.4,16.5
1400000US22097961501,22097961501,9615.01,St. Landry Parish,1859,45300,100,30594,38,49.2,8.4,80.1,3.3,34.1,22.4
1400000US22097961502,22097961502,9615.02,St. Landry Parish,2579,215400,100,50154,21.3,65.9,10,93.4,28.2,70.3,17.6
1400000US22097961601,22097961601,9616.01,St. Landry Parish,2509,68100,100,38013,39.7,52.2,14.6,80.6,6.8,47.9,16.1
1400000US22097961602,22097961602,9616.02,St. Landry Parish,1414,64200,100,25833,44.2,54.5,32.8,80.3,5.1,56.7,12.4
1400000US22097961701,22097961701,9617.01,St. Landry Parish,4689,177700,100,55654,23.9,57.3,11.5,88.9,25.5,68,8.6
1400000US22097961702,22097961702,9617.02,St. Landry Parish,1873,217700,100,49659,17.7,63.3,1.1,89.2,28.4,52.1,9.9
1400000US22097961801,22097961801,9618.01,St. Landry Parish,5844,204100,100,72083,15,55.2,1.8,79.8,28.9,56,14.6
1400000US22097961802,22097961802,9618.02,St. Landry Parish,2585,204600,100,60865,22.4,58.2,2.2,71.9,10.3,51.7,15.3
1400000US22097961900,22097961900,9619,St. Landry Parish,2784,182200,93.5,57125,28.7,56.4,4.9,75.2,16.5,51.5,10.6
1400000US22099020101,22099020101,201.01,St. Martin Parish,2418,208100,100,54167,11.7,53.6,1.1,86.3,13.3,70.6,19.1
1400000US22099020102,22099020102,201.02,St. Martin Parish,1879,153800,100,44474,11.3,55,2.7,77.8,15.1,60.6,18.3
1400000US22099020201,22099020201,202.01,St. Martin Parish,4872,190500,100,57347,12.7,58.8,3.8,76.5,23.1,67.1,16.6
1400000US22099020202,22099020202,202.02,St. Martin Parish,2128,151800,100,38684,39,55.2,4.8,91.7,11.4,54.1,15
1400000US22099020301,22099020301,203.01,St. Martin Parish,4883,171500,100,65240,15.1,61.5,3.8,84,19.2,69.3,14.5
1400000US22099020303,22099020303,203.03,St. Martin Parish,5571,163600,100,71000,17.4,66.4,1.2,87.5,12.3,62.5,11.8
1400000US22099020304,22099020304,203.04,St. Martin Parish,2689,116700,100,61250,18.3,62.5,0.6,80,7.8,60.4,12.2
1400000US22099020401,22099020401,204.01,St. Martin Parish,4905,167100,100,54310,17.3,58.3,7,84.7,19.9,61.7,23.8
1400000US22099020402,22099020402,204.02,St. Martin Parish,1556,177800,100,55208,16.5,51.2,10.8,83.6,22.6,78.9,10.9
1400000US22099020502,22099020502,205.02,St. Martin Parish,3456,176300,100,49513,25.1,53.9,7,88.3,19.5,74,12.7
1400000US22099020503,22099020503,205.03,St. Martin Parish,2518,100100,100,53840,29.5,65.2,4.3,90.2,22.6,70.7,13.9
1400000US22099020504,22099020504,205.04,St. Martin Parish,2811,172700,100,41513,12.1,52.9,0,77.2,16.6,67.6,16.2
1400000US22099020601,22099020601,206.01,St. Martin Parish,2770,302300,100,90075,7.4,70.4,1.1,96,22.1,72.5,12
1400000US22099020602,22099020602,206.02,St. Martin Parish,2637,71400,100,35286,16.5,51.3,9.8,76.8,13.6,51.1,24
1400000US22099020800,22099020800,208,St. Martin Parish,2800,167300,100,61313,21.5,51.4,6.9,65.5,13,55.5,12.1
1400000US22099020900,22099020900,209,St. Martin Parish,1995,168800,100,63182,22.3,53.8,3.6,88.1,17.1,66.1,19.2
1400000US22099021000,22099021000,210,St. Martin Parish,1465,190200,100,-,12.8,52.4,2.4,80.3,8.6,54.1,24
1400000US22101040100,22101040100,401,St. Mary Parish,2345,94900,100,58306,17.7,49.4,5.8,66.7,7.9,64.9,16.8
1400000US22101040200,22101040200,402,St. Mary Parish,4454,172500,100,70038,11.8,65.6,2.2,83.1,21.4,76,16.3
1400000US22101040300,22101040300,403,St. Mary Parish,2612,123400,100,66250,21.4,50.7,5.5,74.7,14.1,62.3,11.9
1400000US22101040400,22101040400,404,St. Mary Parish,3880,107500,100,34496,33.3,59.1,16.6,78.8,7.4,62,11.3
1400000US22101040500,22101040500,405,St. Mary Parish,4607,212400,100,51580,20.6,65.5,5.2,80,27.3,79.6,11.9
1400000US22101040600,22101040600,406,St. Mary Parish,3842,144700,100,40500,28.8,49.4,2,76.2,10.9,69.1,24.3
1400000US22101040700,22101040700,407,St. Mary Parish,3097,120000,100,40641,20.4,52.7,2.7,83.2,8,71.9,19.6
1400000US22101040800,22101040800,408,St. Mary Parish,5076,164100,100,73382,11.3,55.7,11.4,79.2,11,79.5,12.2
1400000US22101040900,22101040900,409,St. Mary Parish,3477,168900,100,78798,25.6,54.7,4,85.5,16.5,71.3,20.3
1400000US22101041000,22101041000,410,St. Mary Parish,3263,120200,95.9,62847,17.9,49.2,2.1,85.5,14.2,73.2,16.8
1400000US22101041100,22101041100,411,St. Mary Parish,1120,88300,100,52961,14.6,56.1,5.1,85,6.3,58.9,16.3
1400000US22101041200,22101041200,412,St. Mary Parish,1804,125200,100,31637,35.6,34.3,1.4,81.2,4.9,46.7,23.3
1400000US22101041300,22101041300,413,St. Mary Parish,1884,93200,100,35997,35.3,50.6,1.7,85.2,6.3,72.8,19.4
1400000US22101041400,22101041400,414,St. Mary Parish,2782,66200,100,63065,15.8,47.9,4,85.9,17.3,62.4,17.5
1400000US22101041500,22101041500,415,St. Mary Parish,1881,146700,100,49432,22.6,54.4,0,81.5,21.9,69.4,13.4
1400000US22101041600,22101041600,416,St. Mary Parish,1704,95400,100,37900,38.4,48.8,3,70,4.8,60.3,25.8
1400000US22101990000,22101990000,9900,St. Mary Parish,0,-,-,-,-,,,-,-,,-
1400000US22103040103,22103040103,401.03,St. Tammany Parish,5567,272800,100,76531,14.6,52.1,10.5,82.2,27,66.7,24.2
1400000US22103040105,22103040105,401.05,St. Tammany Parish,5927,312300,100,75000,13.6,67.7,7.1,96.5,33.9,84.9,12.8
1400000US22103040106,22103040106,401.06,St. Tammany Parish,4291,179300,100,68504,19.1,57,1,88,25.3,74.8,23.4
1400000US22103040107,22103040107,401.07,St. Tammany Parish,3631,404000,100,92614,16.5,54.7,4.5,94.5,40.5,59.4,21.2
1400000US22103040108,22103040108,401.08,St. Tammany Parish,2633,143800,100,44911,23.6,58.5,0.3,82,26.7,64.3,20.5
1400000US22103040203,22103040203,402.03,St. Tammany Parish,5034,235500,100,62132,17.8,53.2,7.7,85.2,20.5,63,27.8
1400000US22103040204,22103040204,402.04,St. Tammany Parish,6966,269400,100,67526,12.3,71.5,7.9,90.4,27.3,75,16.8
1400000US22103040205,22103040205,402.05,St. Tammany Parish,3741,247200,98.7,68091,10.2,49.4,2.9,88.8,36.3,85,23.6
1400000US22103040206,22103040206,402.06,St. Tammany Parish,2250,310100,100,54737,8.7,45,0.6,92.4,42.6,71.4,19.7
1400000US22103040304,22103040304,403.04,St. Tammany Parish,6471,439500,100,110046,4.2,56.5,7.1,97.1,66.3,95.5,12.1
1400000US22103040306,22103040306,403.06,St. Tammany Parish,5529,392700,99.8,56985,13.1,59.9,5.4,92,40.1,74.5,14.9
1400000US22103040307,22103040307,403.07,St. Tammany Parish,3848,350900,100,96398,10.5,72.4,5.3,94.1,44.4,88.4,10
1400000US22103040308,22103040308,403.08,St. Tammany Parish,7975,344700,100,114063,13.7,67.3,5.4,97.4,47.7,90.6,19.9
1400000US22103040309,22103040309,403.09,St. Tammany Parish,12200,389200,100,136657,5.1,72.4,2.3,97.9,55.4,93.5,7
1400000US22103040401,22103040401,404.01,St. Tammany Parish,8637,370000,100,86429,5.2,62.8,5,96.3,53.4,84.6,14.2
1400000US22103040402,22103040402,404.02,St. Tammany Parish,3115,334400,100,105026,13.2,60.4,2.8,93.3,61.6,84.6,10.9
1400000US22103040501,22103040501,405.01,St. Tammany Parish,4054,226600,100,65911,10.6,43.2,3.6,88.4,29.1,78.7,14.2
1400000US22103040502,22103040502,405.02,St. Tammany Parish,4598,278900,100,83703,10.9,68.3,1.3,95.8,39.5,85.5,17.1
1400000US22103040601,22103040601,406.01,St. Tammany Parish,5022,570100,100,76667,15.2,63.4,2.1,97.8,55.9,86.2,13.3
1400000US22103040602,22103040602,406.02,St. Tammany Parish,2696,462300,100,78125,18,56.3,0.8,90.6,38.3,76.1,22
1400000US22103040606,22103040606,406.06,St. Tammany Parish,3826,216900,100,73190,6.3,62.6,1.9,93.1,39.4,75.8,18.3
1400000US22103040607,22103040607,406.07,St. Tammany Parish,4212,436100,94.8,142594,1.1,70.4,1.3,97.3,57.2,91.7,11.1
1400000US22103040608,22103040608,406.08,St. Tammany Parish,3890,320600,100,91691,11.4,67.6,11.6,91.9,35.4,63.5,16.5
1400000US22103040609,22103040609,406.09,St. Tammany Parish,4485,207700,100,67015,9.6,60.7,6,85.5,37.7,76.6,15.2
1400000US22103040705,22103040705,407.05,St. Tammany Parish,7700,245000,100,61079,17,63.3,4.6,92,33.6,74.2,16.1
1400000US22103040706,22103040706,407.06,St. Tammany Parish,5575,240700,100,73810,19.9,62.2,3.3,86,25.3,91.5,14.8
1400000US22103040708,22103040708,407.08,St. Tammany Parish,6442,359200,95.1,118867,6.7,68,4,96.4,47.6,74.9,12.6
1400000US22103040709,22103040709,407.09,St. Tammany Parish,4353,265800,100,94408,3.3,68.6,1.7,97.1,36.2,84,16.3
1400000US22103040710,22103040710,407.1,St. Tammany Parish,7808,258200,100,120147,6.7,62.3,0.9,93.3,28.3,88.3,14.1
1400000US22103040711,22103040711,407.11,St. Tammany Parish,4194,215200,100,53723,9,53.8,5.2,92,20.2,84.2,18.3
1400000US22103040712,22103040712,407.12,St. Tammany Parish,4287,232700,100,86758,8.7,71.4,3,95.9,37.1,79.5,13
1400000US22103040713,22103040713,407.13,St. Tammany Parish,3553,218400,100,46733,25.2,59.3,12.4,77.1,18.4,67.4,23.7
1400000US22103040714,22103040714,407.14,St. Tammany Parish,1649,193200,100,79375,3.9,66.9,4.2,78.3,13,86.9,22.1
1400000US22103040801,22103040801,408.01,St. Tammany Parish,4451,183400,100,59815,25.5,65.6,4,93.3,27.1,80.3,20.9
1400000US22103040804,22103040804,408.04,St. Tammany Parish,2461,439700,100,97813,6.9,56.6,5.3,100,40.5,77,13.5
1400000US22103040805,22103040805,408.05,St. Tammany Parish,4422,352100,100,78426,4.3,67.4,8.8,96.8,31.5,80.4,31.2
1400000US22103040806,22103040806,408.06,St. Tammany Parish,6547,219200,100,59844,13.6,61.4,6.5,83,17,85.1,18.2
1400000US22103040807,22103040807,408.07,St. Tammany Parish,7419,334600,100,71022,19.1,67.5,2.3,90.8,31,77.1,11.7
1400000US22103040900,22103040900,409,St. Tammany Parish,3505,164300,100,50365,29.9,64.8,2.2,84,28.7,80.6,16.2
1400000US22103041002,22103041002,410.02,St. Tammany Parish,3490,229200,100,77747,14.3,61.7,4.5,91.4,30.6,67.6,22
1400000US22103041003,22103041003,410.03,St. Tammany Parish,5915,238700,100,88657,4,53.4,6,97,43.5,84.5,21.1
1400000US22103041004,22103041004,410.04,St. Tammany Parish,4767,216300,100,84970,11.4,57.9,6.5,89,29.8,86.6,24.4
1400000US22103041101,22103041101,411.01,St. Tammany Parish,4555,177400,100,63493,14.7,62.2,11.6,79.8,19.7,84.7,17.4
1400000US22103041103,22103041103,411.03,St. Tammany Parish,3561,178900,100,58013,16.3,66.3,15.2,73.4,16.5,84.1,17.2
1400000US22103041104,22103041104,411.04,St. Tammany Parish,3115,198200,100,63750,12.9,52.5,5.1,84.6,18.1,80.2,25.6
1400000US22103041105,22103041105,411.05,St. Tammany Parish,4618,185500,100,80172,6.4,60.1,4,89.2,16.3,60.8,20.5
1400000US22103041106,22103041106,411.06,St. Tammany Parish,1455,240100,100,71111,3.3,53.4,12.6,93.5,33.8,78.9,18.8
1400000US22103041202,22103041202,412.02,St. Tammany Parish,1589,179700,100,56806,22.1,51.4,12.6,85.8,30.3,71.5,23.5
1400000US22103041207,22103041207,412.07,St. Tammany Parish,5200,354900,100,98393,3.7,68.5,1.2,95.9,50.4,94.5,10.9
1400000US22103041208,22103041208,412.08,St. Tammany Parish,4163,493400,100,173403,1.9,68.6,1.2,98.5,74.5,97.2,11.4
1400000US22103041209,22103041209,412.09,St. Tammany Parish,5336,321300,100,91339,5.5,70.2,6.6,88.9,51.3,82.4,10.4
1400000US22103041210,22103041210,412.1,St. Tammany Parish,2785,252200,100,102330,9.3,72,4.5,96.1,52.3,84.6,8.5
1400000US22103041211,22103041211,412.11,St. Tammany Parish,7391,316800,100,104432,3.9,71.6,2.4,93.8,36.6,79.3,8.7
1400000US22103041212,22103041212,412.12,St. Tammany Parish,3827,365200,100,103021,2.3,62.6,0.6,92.3,56.7,94.3,8.9
1400000US22103041213,22103041213,412.13,St. Tammany Parish,5720,203600,100,71691,21,61.8,6.4,93.2,18.8,73.5,14.6
1400000US22103041214,22103041214,412.14,St. Tammany Parish,3123,232800,100,81782,14.1,65.7,7.7,96.2,31.8,79.3,18.4
1400000US22103041301,22103041301,413.01,St. Tammany Parish,3936,364600,100,77292,9.8,61.4,3.8,97.2,48.1,84,11
1400000US22103041302,22103041302,413.02,St. Tammany Parish,2911,348800,100,108500,6.5,63.9,0.6,95.2,57.7,91.3,6.2
1400000US22103990000,22103990000,9900,St. Tammany Parish,0,-,-,-,-,,,-,-,,-
1400000US22105953200,22105953200,9532,Tangipahoa Parish,2777,228900,100,82344,8.8,60.4,1.8,86.8,16.4,37.2,26.1
1400000US22105953300,22105953300,9533,Tangipahoa Parish,3673,110800,100,31342,33.2,50.6,8.9,79,13,40.7,33
1400000US22105953401,22105953401,9534.01,Tangipahoa Parish,3092,91400,100,40298,20,49.3,3.6,75.3,20.9,60,22.2
1400000US22105953402,22105953402,9534.02,Tangipahoa Parish,2831,121100,100,44905,12.2,42.8,3.6,87.5,24,55.5,30
1400000US22105953501,22105953501,9535.01,Tangipahoa Parish,4238,200400,100,74719,21,61,11.6,84.9,17.9,51.2,17.3
1400000US22105953502,22105953502,9535.02,Tangipahoa Parish,3518,198600,100,71875,12.5,42.5,1.1,67.3,14.3,35.7,22.8
1400000US22105953601,22105953601,9536.01,Tangipahoa Parish,2245,87500,100,50714,20.4,63.2,3.3,81,9.4,80.8,17.8
1400000US22105953602,22105953602,9536.02,Tangipahoa Parish,3443,201600,100,43538,29,58.8,9.1,79.3,27.6,53.9,14.1
1400000US22105953701,22105953701,9537.01,Tangipahoa Parish,4944,248600,100,69611,16.5,59.4,8.6,91.8,18.6,71.1,20
1400000US22105953702,22105953702,9537.02,Tangipahoa Parish,5974,249600,100,85859,4.6,61.2,8,83.5,24.9,65.4,22.3
1400000US22105953800,22105953800,9538,Tangipahoa Parish,5052,153100,100,50795,15.8,56.5,7.9,81,8.8,66.5,19.5
1400000US22105953901,22105953901,9539.01,Tangipahoa Parish,4487,197000,100,77852,30.2,61.5,16.4,60.9,10.9,57.1,11.9
1400000US22105953902,22105953902,9539.02,Tangipahoa Parish,4171,181900,100,67357,8.8,66.2,11.4,80.7,20.4,73.9,15.3
1400000US22105954001,22105954001,9540.01,Tangipahoa Parish,5075,189200,100,40812,27.3,68.3,4.4,89.5,28.6,82.8,18.4
1400000US22105954003,22105954003,9540.03,Tangipahoa Parish,3734,258200,100,75167,17.7,62.6,1.9,89.7,39.5,80.6,30.5
1400000US22105954004,22105954004,9540.04,Tangipahoa Parish,4246,171900,100,41515,29,61.9,0,80.1,20.3,84.3,22.6
1400000US22105954103,22105954103,9541.03,Tangipahoa Parish,4434,166200,100,34421,39.7,49.5,2.5,78.3,21.8,80.2,34.3
1400000US22105954104,22105954104,9541.04,Tangipahoa Parish,2088,152500,100,56394,22.1,72.3,3.9,88.5,13.9,78.7,31.7
1400000US22105954105,22105954105,9541.05,Tangipahoa Parish,5041,237000,100,53403,23.3,55.9,1.3,83.7,22.1,66.1,22.1
1400000US22105954106,22105954106,9541.06,Tangipahoa Parish,4838,275700,100,65646,11.4,64.6,5.3,90,27.5,76,24.9
1400000US22105954200,22105954200,9542,Tangipahoa Parish,5352,354700,100,41797,28.4,55.1,8,83.5,36.2,75.7,17.8
1400000US22105954300,22105954300,9543,Tangipahoa Parish,3843,204400,100,38589,41.3,55.1,7.7,83.7,25.5,69.1,19.6
1400000US22105954400,22105954400,9544,Tangipahoa Parish,3151,184800,100,43097,23.7,61.4,5.7,85.3,28.7,64.7,20.2
1400000US22105954503,22105954503,9545.03,Tangipahoa Parish,4619,181300,100,42726,27.2,48.3,9.5,89.6,16.4,63.6,29.4
1400000US22105954504,22105954504,9545.04,Tangipahoa Parish,2221,213900,100,60122,18.5,57.8,3.4,79.3,23.2,77.7,32
1400000US22105954505,22105954505,9545.05,Tangipahoa Parish,6078,204300,100,58795,22.5,63.9,4.6,85.3,18.7,83.1,24.3
1400000US22105954506,22105954506,9545.06,Tangipahoa Parish,2043,211500,100,46146,20.9,65.3,14,83.9,24.5,74.6,14.7
1400000US22105954601,22105954601,9546.01,Tangipahoa Parish,8723,245700,100,72223,9.5,71.3,5.2,87.6,13.9,84,14
1400000US22105954602,22105954602,9546.02,Tangipahoa Parish,9081,229400,100,67396,9.3,61.4,3.2,88.4,18.9,81.2,12.9
1400000US22105954700,22105954700,9547,Tangipahoa Parish,4854,219300,100,58750,18,56.9,4.5,86.3,27.5,75.4,29.3
1400000US22105954800,22105954800,9548,Tangipahoa Parish,6872,265500,100,75649,8.6,59.8,4.2,87.9,22.4,76.5,16.7
1400000US22107000100,22107000100,1,Tensas Parish,1605,95400,100,35184,29.7,37.5,7.4,80.3,16.5,36.4,20.2
1400000US22107000200,22107000200,2,Tensas Parish,861,104100,100,65408,16.5,44.7,20.9,84.2,14.9,15.8,15.9
1400000US22107000300,22107000300,3,Tensas Parish,1469,53000,100,26103,42.8,27.4,7,78.3,12.1,44.3,24.3
1400000US22109000103,22109000103,1.03,Terrebonne Parish,3628,177900,100,74327,10.4,72.1,2.5,86.5,16.2,79.2,13.7
1400000US22109000104,22109000104,1.04,Terrebonne Parish,2620,172500,100,51286,23.8,74.8,6.6,87.1,15.7,65.6,16.7
1400000US22109000105,22109000105,1.05,Terrebonne Parish,1169,156800,100,55972,22.3,66.5,0,74,17,74.2,9.5
1400000US22109000106,22109000106,1.06,Terrebonne Parish,3520,154200,100,36111,19.4,63.6,8.2,77.6,15.3,70.3,19.7
1400000US22109000201,22109000201,2.01,Terrebonne Parish,2502,155900,100,53201,23.5,62.3,2.2,82.1,13.5,61.6,17.1
1400000US22109000203,22109000203,2.03,Terrebonne Parish,5572,184400,100,78385,13.2,71.5,7.7,91,21,72.8,14
1400000US22109000204,22109000204,2.04,Terrebonne Parish,2490,203000,100,53558,21.6,45.9,3.4,76.7,17.2,58,14.8
1400000US22109000300,22109000300,3,Terrebonne Parish,4115,150500,100,54551,26.8,53.9,3.3,75.6,10.6,60.7,29.6
1400000US22109000401,22109000401,4.01,Terrebonne Parish,5520,189200,100,72589,16.2,73.4,6.6,92.6,20.9,89.2,10.4
1400000US22109000402,22109000402,4.02,Terrebonne Parish,3559,209100,100,73863,8.6,70.5,1.4,86.1,15,78.7,15.3
1400000US22109000501,22109000501,5.01,Terrebonne Parish,1994,189800,100,67506,20.5,45.7,6.8,92.4,9.2,50.9,17.2
1400000US22109000502,22109000502,5.02,Terrebonne Parish,2925,193500,100,66250,15.1,64.6,0.9,91.6,20.6,78.3,12.6
1400000US22109000601,22109000601,6.01,Terrebonne Parish,2876,106500,100,45417,38.7,58.7,9.6,81.3,5.2,70.4,24.8
1400000US22109000602,22109000602,6.02,Terrebonne Parish,2685,122200,100,51563,9.7,39.9,5.3,68.3,20.3,57.6,16.5
1400000US22109000701,22109000701,7.01,Terrebonne Parish,3711,89500,100,34400,43.7,51.7,2.9,77.4,4.5,67.4,25.4
1400000US22109000702,22109000702,7.02,Terrebonne Parish,1568,152300,100,45851,33.3,52.6,6.2,80,11.9,63.5,18.5
1400000US22109000800,22109000800,8,Terrebonne Parish,5616,164400,100,48894,10,58.7,3.8,84.6,10.9,75.5,19.3
1400000US22109000901,22109000901,9.01,Terrebonne Parish,3167,-,100,62639,19.5,70.6,5.8,94.4,37.1,75.5,20.5
1400000US22109000902,22109000902,9.02,Terrebonne Parish,1586,117700,100,38333,18.3,49.4,10.6,88.7,26.7,63.7,28.2
1400000US22109001001,22109001001,10.01,Terrebonne Parish,1811,226600,100,92891,1.1,70.1,4.5,92.9,28.3,72,6.1
1400000US22109001002,22109001002,10.02,Terrebonne Parish,4267,208800,100,72143,8.2,56.1,11.6,87.5,13.4,82,22.5
1400000US22109001100,22109001100,11,Terrebonne Parish,2607,125500,100,60785,21.5,45.1,3.9,68.2,5.1,68.5,23.9
1400000US22109001201,22109001201,12.01,Terrebonne Parish,1891,123300,100,49427,23.1,55.8,3.9,74.6,10.9,74.1,31
1400000US22109001202,22109001202,12.02,Terrebonne Parish,3255,99400,100,52560,24.6,44.6,8.4,66.5,5.7,62.8,21.6
1400000US22109001301,22109001301,13.01,Terrebonne Parish,3518,62800,100,66061,27.4,43.5,14.6,73,3.8,82.8,16.8
1400000US22109001302,22109001302,13.02,Terrebonne Parish,864,113100,100,41645,24.5,44.9,10.6,60.4,5.5,59.4,30.6
